what is valerian?	['an herb marketed and sold as a dietary supplement under the name valerian root, and is often found in mild sedatives used to treat insomnia and anxiety']	660
why are cotton sheets a classic?	['cotton sheets are a classic for their breathability and durability.']	661
what should you do once you have made it through an all-nighter?	['take the right steps to recover from an all-nighter']	662
what is the primary treatment for sleep concerns in people with dementia?	['sleep hygiene']	663
what physical changes take place in each stage of sleep?	['decreased temperature and heart rate']	664
what does mouth taping involve?	['taking porous tape and affixing it over both the upper and lower lips']	665
what might extending daylight saving hours promote?	['outdoor activities']	666
how may insufficient sleep affect dehydration?	['insufficient sleep may increase the chances of being dehydrated']	667
what is celliant?	['a proprietary synthetic fiber']	668
how can doctors usually diagnose night terrors?	['based on descriptions from family members.']	669
what can excessive tiredness cause?	['significant challenges at work, school, and in personal relationships']	670
what materials can adjust to the sleeper's shape and reduce pressure buildup?	['memory foam, polyfoam, latex, and/or minicoils']	671
what are seniors at higher risk of?	['medical and psychiatric conditions that can lead to insomnia symptoms, as well as other sleep disorders such as sleep-disordered breathing or restless legs syndrome.']	672
what demographic has higher rates of insufficient sleep?	['insufficient sleep among teens has been found to be higher among women than men.']	673
what does cbt-i focus on?	['helping you recognize the thoughts and behaviors that disturb your sleep (such as nighttime stress or worry, or drinking too much caffeine) and replacing them with behaviors that enable healthy sleep']	674
what is a double bed?	['a mattress size that falls in between twin and queen.']	675
what is memory foam and latex known for?	['their contouring and pressure relief']	676
what is ne of the most common complaints from mattress owners?	['sagging']	677
what should i include in my sleep diary?	['when you went to bed, when you woke up, the total amount of time you slept, and whether or not you woke up during the night']	678
when can you fully recover from jet lag?	"[""you can't fully recover from jet lag until your circadian rhythm adjusts to the new time zone""]"	679
what are complex tests performed in a specialized sleep clinic?	['both psg and mslt']	680
what will you experience before the baby bump starts?	['experience morning sickness, frequent urination, and other symptoms that make it increasingly difficult to sleep']	681
what are critical parts of how sleep works to restore the body and mind?	['slow-wave sleep and rem sleep']	682
what type of socks are good for people with vision problems?	['light-colored non-slip socks']	683
what can acid reflux do?	['can further reduce sleep quality.']	684
what can you use to advertise your mattress?	['localized social media platforms like facebook marketplace, nextdoor, and freecycle, as well as any listserve mailing lists you may be on']	685
where is the master circadian clock found?	['in the hypothalamus of the brain']	686
how do memory foam mattresses work best?	['if there are at least four inches of combined comfort and transition foam between the sleep surface and the mattress base']	687
what is the best position for sleep apnea treatment?	['sleeping on your side']	688
what is a chiari malformation?	['a collection of physical irregularities in the area where the brain meets the spinal cord']	689
how many women display at least one symptom of insomnia?	['1 in 4 women']	690
what may the presence of cheyne-stokes respirations when someone is awake indicate?	['a poor prognosis']	691
when does sleepwalking happen?	['during non-rem (nrem) sleep, usually in stage iii of the sleep cycle']	692
what effect does smoking cigarettes have on caffeine metabolism?	['speeds up caffeine metabolism']	693
what are the most common sleep disorders that tend to occur during pregnancy?	['obstructive sleep apnea, restless legs syndrome, and gastroesophageal reflux disorder.']	694
what type of mattresses provide better ease of movement?	['bouncier mattresses']	695
what is social jetlag?	"[""person's natural chronotype comes into conflict with the demands of their schedule""]"	696
what are the effects of light therapy?	['able to fall asleep earlier at night, or sleep in later in the morning, depending on what they need']	697
when are hot flashes more common?	['during pregnancy and the post-partum period']	698
what are benefits of low impact movements?	['reduce anxiety and increase the quality of sleep']	699
what is sleep apnea?	['a relatively common disorder in which people experience disrupted breathing while they are sleeping.']	700
what does treating n24swd require a thorough examination of?	"[""potential underlying causes, and it's not unusual for a doctor to try several different treatment methods before successfully entraining the 24-hour rhythm.""]"	701
what are the two primary types of lower back pain?	['acute and chronic.']	702
what type of environment do most of us need to get restful sleep?	['a calm and quiet environment']	703
how can one avoid odors from a new mattress without having to buy one with all-natural materials?	['leave the mattress in a well-ventilated room for a few days before sleeping on it.']	704
what affects cardiovascular response?	['certain levels of noise exposure while sleeping, even those below recommended safe levels']	705
what do mattress costs depend on?	['mattress type, materials, brand, and shipping fees.']	706
who are hypnagogic hallucinations more common in?	['people with certain sleep disorders and health conditions']	707
how many different tests are used to judge a mattress' motion isolation performance?	['four different tests']	708
when do most children start sleeping through the night?	['around 6 months']	709
what is considered obese?	['those with a bmi of 30 or greater']	710
how much time do you spend in different stages of sleep?	['vary from night to night based on what your body needs']	711
why do those working on submarines suffer from irregular sleep-wake cycles?	['without access to natural sunlight']	712
what is the support core?	['generally the thickest portion of a mattress, usually measuring between 6 to 10 inches.']	713
what may better sleep may help in for people with cancer?	['feeling better both physically and emotionally, improving their ability to cope with cancer']	714
when should you seek help for hypnagogic hallucinations?	['if your hallucinations happen during the daytime']	715
when do human bodies naturally experience a decrease in core body temperature?	['before nightly sleep.']	716
when do people with plmd typically seek treatment?	['after their sleep partner notices the symptoms or once the other symptoms - such as daytime sleepiness or fatigue - begin to interfere with their daily functioning and wellbeing']	717
what is a key difference in the emotions felt between fever dreams and non-fever dreams?	['fever dreams also tend to feel more negative and involve fewer positive emotions']	718
why may men and women may respond differently to sleep deprivation?	['with women more quickly building up a sleep debt and experiencing the consequences of insufficient sleep.']	719
when does a child's sleep pattern change markedly?	['when children in school-age years start to go through puberty and enter adolescence']	720
what is sleepwalking is a type of?	['sleep disorder known as a parasomnia']	721
what is melatonin?	['the hormone that induces feelings of tiredness and relaxation']	722
what should you wear on the day of the mwt?	['comfortable clothes that will help you maintain a pleasant body temperature during the test']	723
what substance helps to absorb moisture and neutralize odor?	['baking soda']	724
what does the price range for mattresses include?	['low-quality, low-cost options to high-end models']	725
what is the best way to deal with drowsy driving?	"[""prevent it in the first place by getting a good night's sleep before your trip.""]"	726
what are certain performance categories for mattresses?	['temperature neutrality or motion isolation']	727
what is the simplest way of measuring respiratory rate?	['by counting how many times they breathe in a minute, usually by watching for the rise and fall of their chest.']	728
what is adaptive servo-ventilation primarily used as treatment for?	['people who experience central sleep apneas']	729
how is the experience of dreaming blind person different to that of a sighted person?	['a dreaming blind person experiences more sensations of sound, touch, taste, and smell']	730
how can we promote strong overall sleep health in early childhood?	['establishing a consistent bedtime routine']	731
what are some examples of parasomnias?	['sleepwalking, nightmares, and sleep paralysis']	732
what are the difference in depression symptoms experienced between men and women?	['men often experience symptoms such as irritability and anger, whereas women more frequently experience sadness and guilt']	733
what can a mindful diet help you do?	['sleep better and may even help you avoid bad dreams.']	734
why may ahi not be completely reliable?	['due to other factors such as age and daytime symptoms']	735
where does a significant portion of daily caffeine intake come from?	['from flavored sodas, chocolate, and other hidden sources']	736
what should infant sleep hygiene should account for?	['important safety measures to prevent the risk of suffocation']	737
what are some of the underlying medical conditions that have been linked to sleep-related hypoventilation?	['obesity, lung and respiratory diseases, and neurological and musculoskeletal disorders.']	738
why is polysomnography reliable?	['because it involves close observation of a sleeper']	739
who can yoga can especially benefit?	['particular groups of people with insomnia, such as postmenopausal women and women with breast cancer.']	740
what does non-nutritive sucking support?	['healthy baby sleep.']	741
what is the idea behind the mind-body technique?	['by monitoring these body processes users can begin to exert some control over them']	742
what type of therapy for insomnia may help support positive changes to adolescents' sleep health?	"[""cognitive behavioral therapy for insomnia (cbt-i) may help support positive changes to adolescents' sleep health.""]"	743
what were the two key items they used to measure dental irritation?	['teeth tension, defined as a feeling of tenderness after waking, and teeth grinding during sleep.']	744
what is excessive sleepiness caused by?	['underlying health problem or sleep disorder']	745
what is the second most common sleeping position?	['back sleeping']	746
what issues can dust mites cause?	['allergic reactions, asthma attacks, and skin rashes.']	747
how can loss of sleep affect people with epilepsy?	['can increase the frequency of seizures in people with epilepsy, including those with no prior history of seizures.']	748
what do people with ohs tend to experience?	['lower blood oxygen levels']	749
what does the circadian clock consist of?	['a cluster of roughly 20,000 neurons known as the suprachiasmatic nucleus (scn)']	750
what should you do before you meet your doctor to discuss sleep?	"[""make a list of any times you've tried to adjust or reset your sleep routine and been unsuccessful""]"	751
how often can false awakenings happen?	['multiple times in a row']	752
what is proposed to have caused the sleep crisis in children more than anything else?	['i think technology, and particularly the way that social media has come into the world of kids']	753
how many hours of sleep is it recommended that infants get?	['between 12 and 15 total hours of sleep per day']	754
what are sleep-related breathing disorders?	['conditions of abnormal and difficult respiration during sleep, including chronic snoring and sleep apnea.']	755
when do babies start to sleep through the night?	['at around six months of age']	756
what have increases in air pollution been shown to increase?	['feelings of depression and anxiety']	757
how many americans drink coffee?	['an estimated 75% of american adults']	758
what type of sleep-focused treatments can be provided online?	['mindfulness-based therapies or cognitive behavioral therapy for insomnia (cbt-i)']	759
what is the average sleep time for a dog?	['45 minutes']	760
how can i limit the effects of jet lag in my child?	['consider adjusting their bedtimes a little in the days leading up to the trip, so they start becoming accustomed to staying up later or going to bed earlier, whichever they will do in the destination time zone']	761
what is the most significant advantage of buying a mattress online?	['the price']	762
what effect does working while underslept have?	['can leave people feeling more irritable, angry, and vulnerable to stress']	763
what is obtaining healthy sleep important for?	['both physical and mental health, improving productivity and overall quality of life']	764
what population are sleep-related breathing disorders common in?	['elderly nursing home patients with dementia']	765
what can cause sleep regressions?	['teething, illness, growth spurts, changing naptimes, or when they are learning new skills such as how to talk or walk']	766
what is chronic fatigue syndrome, or myalgic encephalomyelitis (me/cfs)?	['a potentially serious, debilitating, long-term illness']	767
how does lemon balm smell?	['slightly sweet and citrusy.']	768
what is obstructive sleep apnea?	"[""a condition marked by constant lapses in a child's breath during the night""]"	769
why does dunlop latex offer better durability than talalay latex?	['dunlop latex has a higher density than talalay latex']	770
when is the recommended time to take melatonin?	['between 30 minutes and two hours before bedtime']	771
what is nocturnal eating syndrome?	['consuming 25% or more of your daily calories after dinner or during the night']	772
what should babies under the age of 4 months be given for food?	['breast milk or formula']	773
what is sleep inertia?	['the groggy feeling associated with longer naps']	774
what does the brain do during nrem sleep?	['sorts through your various memories from the previous day, filtering out important memories and eliminating other information']	775
what happens to the body during rem sleep?	['atonia, which is a temporary paralysis of the muscles, with two exceptions: the eyes and the muscles that control breathing.']	776
what may accompany mental health conditions such as anxiety, depression, or bipolar disorder?	['fragmented sleep and nocturnal waking']	777
what can those concerned about toxic components in memory foam mattresses do?	['purchase mattresses that carry third-party certifications.']	778
who can help you put together the paperwork required to file an appeal?	['your doctor']	779
what animals do people associate hibernation with?	['bears']	780
why is there a shortcoming of clear evidence showing which foods improve sleep?	['because diet and nutrient intake are multifaceted']	781
how can arousal, from the color red, affect sleep?	['can be overstimulating or anxiety-provoking and make it difficult for you to fall asleep.']	782
what are two common allergens that impact sleep?	['pet hair and dander are two common allergens that impact sleep, so sleeping in a separate room from your pet may help relieve your allergies at night.']	783
why may the longer total sleep time of women be misleading?	['some of it takes place during the day']	784
what mattress may sleepers who prefer a cool sleep surface or live in a warm climate consider?	['a hybrid, latex, or innerspring mattress']	785
how many respondents who engage in light, moderate, or vigorous exercise reported very good or fairly good sleep quality?	['roughly 76-83%']	786
how many americans bring their cell phone into bed when trying to fall asleep?	['roughly four in 10 americans']	787
who metabolizes medicines more slowly?	['women and older adults']	788
what does a sleeper sofa do?	['folds out to offer a surface comparable to that of a mattress']	789
what is cortisol?	['a hormone that helps you stay alert and energized']	790
what can dietary choices play a major role in?	['weight, cardiovascular health, and blood sugar levels just to name a few.']	791
what are treatments of cfs/me aimed at?	['managing and reducing the severity of cfs/me symptoms, rather than at curing the illness']	792
how does mattress size play a part in choosing which pillow to purchase?	['tells you how well a certain pillow size will fit on your bed']	793
what is another step in trying to reduce nightmares?	['to improve sleep hygiene, which includes both sleep-related habits and the bedroom environment.']	794
how many children between the ages of 3 and 6 report frequent nightmares?	['roughly half of children']	795
what do some people take sleeping pills for?	"[""to relieve short-term stress, jet lag, or another temporary issue that's interfering with their sleep at night""]"	796
what are the effects of mild dehydration?	['decrease cognitive performance, impair memory, and increase anxiety and tension.']	797
what foods increases your likelihood of experiencing heartburn?	['fried foods, high-fat foods, soft drinks, and tea']	798
what are light therapy boxes designed to treat?	['some light therapy boxes are designed for insomnia and sleep disorders, while others are designed to treat skin disorders like psoriasis.']	799
what may eye movements during rem correlate to in visual people compared to blind people?	['visual dreaming']	800
what are some crucial functions your body undertakes as you sleep?	['making proteins, releasing growth hormones, growing muscles, and repairing tissue']	801
what does a weighted blanket need to be effective?	['a weighted blanket needs to provide enough pressure to have a calming effect, without providing so much pressure that the user feels trapped or uncomfortable.']	802
how does cataract surgery seem to improve sleep quality?	['cataract surgery lets more light into the eyes and seems to improve sleep quality.']	803
what might milk's sleep-promoting properties be due to?	['the amino acid tryptophan']	804
how does good sleep hygiene make it easier to get solid nightly rest without distractions or disturbances?	['good sleep hygiene eliminates barriers to both falling asleep and staying asleep']	805
what is a solution for women who find themselves constantly plagued with fatigue during the first trimester?	['a short daytime nap']	806
how can sleeping problems be addressed?	['by upgrading your sleep hygiene.']	807
what are antipsychotics used for?	"[""to help people who have mental health disorders in which they struggle to know what is and isn't real.""]"	808
how may aromatherapy with distinct scents affect sleep?	['may promote better sleep']	809
how does sleeping on your side affect back pain?	['reduce back pain upon waking']	810
how much can you find ultra-budget models for?	['as little as $200']	811
what is getting enough sleep associated with?	['maintaining a healthier body weight']	812
how can we neutralize strong odors in mattresses?	['sprinkling baking soda on the mattress']	813
what may be the cause of nocturnal leg cramping after drinking?	"[""this cramping could be a result of alcohol's ability to damage muscle fibers""]"	814
where should a bed be ideally placed in a bedroom?	['on the wall opposite to your bedroom door']	815
when should your last meal be relative to your sleep?	['at least three hours before bed']	816
what is melatonin used to treat?	['jet lag, delayed sleep-wake phase disorder, some sleep disorders in children, and anxiety before and after surgery.']	817
what pillow is best for those with severe pain?	['a contoured ergonomic pillow']	818
what are some signs of caffeine overuse and dependence?	['insomnia, headaches, or anxiety during the day']	819
what are features of tencel sheets?	['soft, breathable, lightweight, and durable.']	820
what are many mattress toppers made from?	['memory foam, polyfoam, and latex']	821
what is bruxism?	['the repetitive grinding or clenching of teeth']	822
what are consistent and healthy sleep routines part of?	['good sleep hygiene']	823
how can setting a firm bedtime affect sleep and daytime drowsiness?	['teens whose parents set a firm bedtime get more sleep and have less daytime drowsiness.']	824
how can someone engage in a polyphasic sleep schedule?	['by sleeping more than twice per day']	825
what interferes with sleep quality?	['caffeine, alcohol, and tobacco']	826
what lighting is it almost always better to sleep in?	['the dark']	827
what do sleep talkers have in common?	['they rarely remember what they say while they are asleep.']	828
why is deep sleep required?	['necessary to feel your best each day.']	829
how can the majority of pillows can be washed?	['using warm water, a gentle cycle, and a small amount of mild detergent']	830
who is surgery for hypersalivation reserved for?	['people who also drool during waking hours']	831
what did researchers discover about people who typically sleep less than 6.2 hours on weekdays at home?	['went to bed earlier on weeknights when traveling.']	832
why may pms negatively impact sleep?	['changing hormone levels may provoke difficulty falling asleep as well as more sleep interruptions']	833
what is benign sleep myoclonus characterized by?	['twitches or jerks that occur when an infant is drowsy or asleep']	834
what should you do after you take sleep medication?	['be on the lookout for warning signs of adverse effects and talk to your doctor if you detect them']	835
what kind of mattresses do people weighing over 230 pounds favor?	['mattresses with higher firmness ratings']	836
what is down alternative the trade name for?	['polyester fiber clusters']	837
how many adults are affected by spinal pain?	['over 54% of adults']	838
what is poor quality sleep over a long period linked with?	['high blood pressure, heart disease, weight gain, type 2 diabetes, and certain types of cancer.']	839
what does back sleeping make easier?	['to keep your spine straight']	840
what are box springs created to help?	['absorb impact, reducing the wear and tear on the mattress']	841
how can stress and anxiety, due to frustration with appearance, affect sleep?	['stress and anxiety can also make sleeping difficult.']	842
what could be an indicator of poor sleep on the insomnia severity index?	['regularly taking longer than 30 minutes to fall asleep']	843
what can a cpap machine help do?	['reduce or eliminate your morning headaches']	844
what can help block out external noises?	['listening to soothing music']	845
what may be prescribed for hyperthyroidism?	['methimazole or another type of anti-thyroid medication']	846
what are microsleeps?	['when a person dozes off for just a few seconds']	847
how might one obtain a cpap machine and begin cpap therapy?	['a prescription from your doctor']	848
what is it common for babies to do during the fading method?	"[""it's common for babies to cry some""]"	849
how can a leak be determined from fully inflating the mattress?	['listen for the sound of escaping air']	850
when is more sleep than normal required?	['after strenuous activity or travel']	851
what happens to body temperature once you fall asleep?	['your body temperature continues falling, facilitating restful sleep.']	852
what did improved chess players have in common in terms of sleep patterns?	['less rapid eye movement (rem) sleep, higher amounts of deep sleep, and lower respiration rates']	853
what happens to brain activity in cases of kls?	['brain activity slows down as much as 70% during sleep.']	854
where is the bergamot orange native to?	['the calabria region of italy']	855
why is getting effective osa treatment important?	['can increase your overall quality of life.']	856
what is a nap?	['a short period of sleep, usually taken during the day']	857
how might travel-based sleep disturbances become chronic?	['for people who are frequent travelers or who are otherwise at risk for sleeping problems.']	858
how long is best amount of time to nap?	['between 10 and 20 minutes']	859
what can reduce excessive daytime sleepiness?	['getting sufficient sleep at night']	860
what happens during hypnosis?	['a person is generally more open to suggestions, but they still demonstrate agency and an ability to control their decisions.']	861
what is the relationship between sleep in young children and mental health?	"[""newborns and infants up to 12 months who routinely don't get enough sleep or sleep poorly are considered more vulnerable to emotional and social issues by the time they reach elementary school""]"	862
what is the suicide rate in those without cpap therapy for sleep apnea vs those with?	['2.1%, compared to 1.4% for those who used it']	863
what potential negative consequences is sleep deprivation due to shift work linked to?	['drowsy driving accidents, dangerous workplace mistakes, and reduced well-being']	864
why are teens who work vulnerable to sleep problems?	['tend to wake up earlier and sleep less at night.']	865
what do individuals with obstructive sleep apnea (osa) experience during the night?	['temporary lapses in breathing']	866
why are weighted blankets gaining in popularity?	['many people find their extra weight calming']	867
what is hypnosis?	['a state of consciousness in which a person is focused intensely on a particular idea or image']	868
what will you need to understand if you want to choose a mattress that fits both your needs and your budget?	['what determines the price of a mattress']	869
when may parasomnias require treatment?	['if parasomnias begin to interrupt sleep, are frequent, or put a child at risk of harm (such as during sleepwalking episodes)']	870
how can sleeping heart rate be measured at home?	['you can use a smart watch.']	871
how is mammalian sleep categorized?	['monophasic or polyphasic.']	872
what should you use at night to keep your bedroom air from becoming too dry?	['a humidifier']	873
what are nightmares?	['dreams that contain distressing themes of fear, guilt, and anxiety']	874
what materials may hybrid mattresses include in the comfort layers?	['foam, latex, natural fibers, or microcoils']	875
what kind of dreams happen during rem sleep?	['intense dreams']	876
what should you do if you make lifestyle changes to promote a healthy sleep schedule and sleep issues persist	['consult a doctor']	877
what can cause night sweats?	['surgery, radiation therapy, and chemotherapy for cancer']	878
what can you do by following a calming bedtime routine?	"[""you can both cue your brain that it's time to sleep as well as relax your body and mind to prepare for bed""]"	879
what is a split nap schedule?	['sleeping for a few hours when you get home from work, then staying awake and taking a long nap that ends close to the start of your next shift']	880
how many american adults report getting insufficient sleep?	['one-third']	881
how much sleep does an average teen lose every school night?	['two hours of sleep']	882
what do remote workers have the opportunity to do after their meal?	['remote workers have the opportunity to read a book or even take a nap after their meal']	883
how many people experience lower back pain at some point in life?	['84% of people']	884
why can the second trimester sometimes bring increased snoring and obstructive sleep apnea?	['the baby bump grows and the nasal passages start to get congested']	885
what affects how the mattress feels?	['the amount of weight on top of a mattress affects the pressure put on the comfort layers']	886
what types of dreams are similar even across different cultures?	['the most frequent types of dreams']	887
when does deep sleep occur?	['in the third stage of non-rapid eye movement (nrem) sleep.']	888
what are major parts of self-care for parents?	['setting reasonable expectations and not being too hard on yourself']	889
where does data about ingredients in natural sleep aids come from?	['studies that are very small, poorly designed, or conducted in animals']	890
what environmental conditions can cause sore throat?	['cold or dry air']	891
what can high levels of catecholamines cause?	['high blood pressure']	892
when can symptoms of gerd worsen?	['after eating or when lying down.']	893
why can a variety of medications cause dry mouth as a side effect?	['in part because many medications interfere with saliva production']	894
what does your brain do during sleep?	"[""flushes toxins like amyloid-beta, a type of protein that's linked to alzheimer's disease.""]"	895
why is morning sickness a misnomer?	['nausea and vomiting can plague you all day and all night long in the first trimester']	896
what is a typical symptom among people with night eating syndrome?	['insomnia']	897
why might someone with carpal tunnel syndrome wake up during the night?	['due to pain in their hands and wrist.']	898
what is a relaxing environment essential for?	"[""a good night's rest""]"	899
what does memory foam do for those with joint pain and arthritis?	['reduce pain and discomfort']	900
what is the third pillar of health?	['sleep']	901
what is caffeine overdose in adults usually caused by?	['caffeine tablets or powders']	902
how does a weighted blanket promote relaxation?	['by essentially simulating a full-body hug.']	903
how are sleep deprivation and sleep insufficiency categorized?	"[""in different ways depending on a person's circumstances""]"	904
what are elements of sleep hygiene?	['maintaining consistent sleep schedules, getting the recommended amount of sleep, and creating a sleep-friendly bedroom.']	905
how much sleep does 5-year-olds sleep for?	['at least 10 hours per night']	906
how can sleep affect blood glucose levels?	['sleep can both raise and lower glucose levels.']	907
how do asv machines compare to cpap therapy?	['generally less likely to cause feelings of claustrophobia when exhaling against pressurized air.']	908
what does evidence suggest about regular exercise?	['can help people with insomnia fall asleep faster and stay asleep longer.']	909
what can increase your risk of neck pain?	['stomach sleeping']	910
how can short-term sleep disruptions affect the body?	['increase your stress levels, sensitivity to pain, and ability to remember and focus.']	911
how many people have reported trouble sleeping during the pandemic?	['around four in ten']	912
how can nature sounds help sleep?	['provide an especially relaxing soundscape']	913
what does the relationship between sleep and sex create an opportunity to improve?	['both of them along with your overall well-being.']	914
what do you ideally want to wash bedding in?	['hot water']	915
what increases a person's risk of insomnia?	['not engaging in regular physical activity']	916
how can pets affect sleep?	['sleeping with their pet benefits their sleep, and an older study found that people with pets were less likely to take sleep medication than people who do not have pets.']	917
how is mattress firmness is generally described?	['on a scale between very soft and very firm, often broken down numerically between 1 (very soft) and 10 (very firm)']	918
what sleeping position should individuals with acid reflux or gerd avoid?	['sleeping on the back']	919
what does healthy sleep enable?	['your mind and body to function at their best, which supports your mental, physical, and emotional wellness']	920
what size mattresses are suitable for children and teens?	['twin xl and full size']	921
how does ramelteon affect the body?	['acts as an agonist for receptors of melatonin, a hormone produced in the pineal gland that induces feelings of sleepiness after the sun goes down']	922
what is the unit of measurement of the density of memory foam?	['pounds per cubic foot (pcf).']	923
what is a leading cause of rem rebound sleep?	['sleep deprivation']	924
how can asthma symptoms be controlled?	['by working with a doctor, allergist, or pulmonologist (lung specialist) to create a personalized asthma action plan']	925
how do many mental health conditions arise?	"[""many mental health conditions don't arise in isolation; instead, co-occurring conditions may influence one another as well as a person's sleep""]"	926
how can pain and sleep loss affect one another?	['pain and sleep loss can exacerbate one another, leading to a vicious cycle.']	927
what habits are considered misaligned eating?	['eating bedtime snacks or skipping breakfast']	928
what is sleep known to affect?	['concentration, decision-making, and mood']	929
what do babies develop to help them transition from liquid to solid food?	['teeth']	930
why will you likely feel sleepy after a few drinks?	['because alcohol slows down the brain and depresses your nervous system']	931
how many hours of sleep do infants between 4 and 12 months need?	['12 to 15 hours']	932
what does strong sleep hygiene mean?	['having both a bedroom environment and daily routines that promote consistent, uninterrupted sleep.']	933
what are frequent nightmares associated with in adults?	['ptsd and other psychiatric conditions, certain medications, and certain sleep disorders.']	934
what proportion of the population is obese according to the cdc?	['35% of the population in 16 states']	935
what are hypnagogic hallucinations a symptom of?	['narcolepsy']	936
what is one of the primary symptoms of sjogren syndrome?	['dry mouth']	937
what is hypersomnia?	['a condition in which you both oversleep and experience excessive sleepiness during the day.']	938
what bedroom temperature best facilitates the transition to sleep?	['between 66 and 70 degrees fahrenheit (19 and 21 degrees celsius)']	939
what are sleep trials?	"[""a mattress showroom lets you feel a mattress before you buy it, but you don't really know how it performs until you take it home and sleep on it.""]"	940
what condition can cause hypercapnia at night?	['sleep apnea']	941
how can some mild to moderate symptoms of rls be relieved?	['with lifestyle changes, such as reducing your alcohol and nicotine intake, or practicing better sleep hygiene']	942
what type of mattresses offer many advantages for sex?	['mattresses that are made exclusively of latex']	943
why is there a strong reason to believe that improving sleep can have a beneficial impact on mental health?	['both sleep and mental health are complex issues affected by a multitude of factors, but, given their close association, there is strong reason to believe that improving sleep can have a beneficial impact on mental health']	944
how many americans suffer from chronic pain according to the national sleep foundation's 2015 sleep in america poll?	['one in five']	945
what animals experience rem sleep?	['various land-based species']	946
what is a potential temporary measure to counter sagging?	['some people use extra pillows placed in the areas where the mattress is sagging']	947
where is the best prices for mattresses found?	['on their website']	948
what could a curbed mattress result in?	['a ticket or a fine.']	949
how many children have difficulty sleeping?	['nearly 25% of children']	950
what is a power nap?	['a short daytime nap of 30 minutes or less intended to boost energy levels']	951
what restorative physiological processes occur during slow-wave and rem sleep?	['cell repair, immune system recovery, and other restorative physiological processes']	952
what are some conditions that produce similar symptoms to shift work disorder?	['insomnia, obstructive sleep apnea, narcolepsy, and other circadian rhythm disorders such as delayed sleep-wake phase disorder']	953
why are student tempted to stay up late to cram before a big exam?	['how much importance schools and colleges place on tests']	954
how do rmes work?	['instead of temporarily clearing the airway, they aim to permanently adjust the anatomy of children']	955
how many adolescents in the united states report getting less than the recommended eight hours of sleep per night?	['two-thirds of adolescents']	956
what do doctors do to measure hypocretins?	['perform a lumbar puncture']	957
what is an easy place to start if you're looking for ways to improve your sleep?	['by adopting healthy sleep hygiene habits such as keeping a consistent sleep schedule and creating a calming bedroom environment.']	958
why does cutting sleep short doesn't pay off?	['sleep is essential to being at your best both mentally and physically']	959
what are nightmares?	['dreams that the sleeper finds frightening']	960
what does night eating syndrome affect?	['body weight and sleep quality']	961
what are the consequences of a busy mind?	['can make it difficult to relax, fall asleep, and maintain restful slumber.']	962
what is the safest method of sleeping for the first 6 months of a child's life?	"[""sharing a room with your baby's crib or bassinet""]"	963
what can sleeping with your eyes open lead to?	['can disturb sleep, cause eye damage, and even lead to vision loss.']	964
what is medication a last resort after?	['stimulus control, relaxation techniques, and other cbt-i methods have not been effective at improving their sleep.']	965
who is sleep bruxism more common in?	['children, adolescents, and young adults']	966
what do sleepers who weigh less than 130 pounds often prefer?	['a softer mattress']	967
what is jet lag?	['jet lag is a circadian rhythm sleep-wake disorder that occurs when your 24-hour internal clock, known as your circadian rhythm, does not match the local day-night cycle.']	968
what may you want to invest in if the morning sunlight is waking you up too early?	['blackout curtains.']	969
what can improve sleep quality in the third trimester?	['relaxation exercises']	970
what is a way to engage the body's natural relaxation response?	['to use visualization exercises']	971
why do airbeds tend to stay more or less at room temperature?	['the air in their chambered support systems naturally adjusts to the ambient conditions']	972
who may help you adjust your dosing schedule if you take sedative medication and want to stop snoring?	['your doctor']	973
when would you dispose a pillow at the landfill as opposed to donating to a charity?	"[""if you can't find an organization to accept your pillow for donation, you can dispose of it at the landfill.""]"	974
what is egyptian cotton known for?	['superior breathability, softness, and durability.']	975
how many hours of sleep do adolescents get?	['about 9.25 hours']	976
where do movements most often occur in infants with benign neonatal sleep myoclonus?	['in the arms, legs, or core.']	977
how does cpap machine help with breathing in people with sleep apnea?	['helps stabilize breathing in people with sleep apnea by providing a continuous stream of air through the nose or mouth.']	978
what does asd encompass?	['several neurodevelopmental conditions affecting communication and social interaction.']	979
what is one natural remedy used to treat sleep problems?	['ashwagandha, a plant that is believed to have sleep-inducing properties']	980
what damage may sleep bruxism cause?	['the constant grinding or clenching of teeth can cause jaw pain and damage to the teeth over time']	981
what can dirty sheets contribute to?	['allergies, skin breakouts, asthma, and more.']	982
when do many infants receive several vaccines?	['when sids is most likely to occur.']	983
what should caregivers do if a child does not want a pacifier before sleeping?	['caregivers should not force them to use it']	984
what is an important part of preventing dehydration?	['getting a sufficient amount of high-quality sleep']	985
what can repurposed plastics be useful for?	['creating a low-cost, diy platform bed']	986
what is one strategy for waking yourself up in the morning?	['to force yourself out of bed']	987
what is the easiest way to avoid the consequences of lost sleep?	['avoid accumulating sleep debt in the first place.']	988
what can cause insomnia?	['chronic medical conditions, social isolation, and higher use of prescription medications, as well as factors like unhealthy sleep habits and stress']	989
what is a treatment for children with osa?	['rapid maxillary expansion (rme) is a potential orthodontic device treatment that opens the airway by expanding the roof of the mouth.']	990
what does promising evidence suggest may be an effective way to help with sleep problems in the third trimester?	['a combination of cognitive behavioral therapy coupled with sleep hygiene practices']	991
why have standards for mattress donations increased at charities and shelters?	['because of the influx of higher quality, more affordable beds, and because of regulatory and sanitation issues']	992
